income,age,employment_years,total_debt,credit_history_years,num_credit_lines,num_delinquencies,payment_history_score,inquiries_last_6mo,debt_to_income,credit_utilization,good_credit,high_income,low_income,recent_inquiries,long_credit_history,strong_payment_history,short_employment,debt_ratio_category
50422.12319243272,64,21,0.0,15,1,0,705.8796118514767,5,0.0,0.4334944442498094,1,0,0,1,1,0,0,0
85382.90180429083,35,35,0.0,11,8,1,799.709176758096,3,0.0,0.376004041992637,1,1,0,1,1,1,0,0
64392.56540572961,63,29,0.0,19,2,0,618.5480051997647,1,0.0,0.4914514647486687,0,0,0,0,1,0,0,0
65094.90629053648,31,6,19192.440946371746,20,7,0,695.1455746632573,0,0.2948378304857003,0.5117034935175236,1,0,0,0,1,0,0,1
80847.75944334356,29,13,21680.324228586247,21,8,0,511.7798154974739,2,0.2681623384229883,0.3902652498299237,0,0,0,0,1,0,0,1
53987.30347880017,54,38,41206.89419314152,11,9,2,665.2968163994473,0,0.7632700938531356,0.7465652355557341,0,0,0,0,1,0,0,3
75694.90995617832,57,21,29154.10500149525,28,11,1,781.2524850038351,1,0.3851527800003103,0.0,1,0,0,0,1,1,0,2
77051.67088813813,27,31,27492.586985274123,25,1,0,811.0837041325684,1,0.3568071486105374,0.4216180522011156,1,0,0,0,1,1,0,2
61354.7385477796,39,30,19770.14629693685,15,10,1,597.5959860358596,3,0.3222268852395318,0.362967861898106,1,0,0,1,1,0,0,1
62822.64572368725,31,4,7168.16594657114,22,1,0,509.4294262399422,0,0.1141016247246076,0.6303088625084051,1,0,0,0,1,0,0,0
46384.41608903592,23,11,11382.633795818329,17,4,0,632.595276064359,1,0.2453978028734717,0.1690048259772044,1,0,0,0,1,0,0,1
66304.33296643833,38,11,28430.657217909727,29,2,0,850.0,1,0.428790336105193,0.3567390567421655,1,0,0,0,1,1,0,2
85895.19740785843,55,2,25043.04550523739,12,3,1,596.0550683203938,0,0.2915535007891633,0.3202113442447076,1,1,0,0,1,0,0,1
75347.25713431733,28,5,11398.664841193024,5,5,1,668.4598715853285,3,0.1512817489941705,0.0,1,0,0,1,0,0,0,0
144471.3419841884,54,16,0.0,12,3,2,655.9944712548927,0,0.0,0.5606839920487963,1,1,0,0,1,0,0,0
54291.80444592232,45,5,4438.662507763795,18,2,0,850.0,2,0.0817556637334637,0.2036101961450384,1,0,0,0,1,1,0,0
25913.051303282788,27,6,0.0,11,3,0,680.5660334709428,1,0.0,0.0,0,0,1,0,1,0,0,0
70589.88871936705,71,24,0.0,20,5,0,692.2558988151885,1,0.0,0.5288769762751999,1,0,0,0,1,0,0,0
43517.68842791904,48,2,34949.55591161335,1,2,0,755.3273614085825,3,0.8031114972823613,0.2398358820529809,0,0,1,1,0,1,0,3
45633.70359344843,70,3,26699.007625939263,26,8,0,706.9377098825223,1,0.5850721182703305,0.3257350282189407,0,0,0,0,1,0,0,3
65802.69184927337,43,23,21694.17137240788,16,2,0,779.0689340202817,1,0.329685165799907,0.2696340145211463,1,0,0,0,1,1,0,1
12000.0,45,5,15934.328388291491,28,7,0,671.3697511004633,1,1.327860699024291,0.4232485812219967,1,0,1,0,1,0,0,3
78407.42422952234,47,24,22278.08889548636,18,3,0,728.4883593944645,0,0.2841323907066712,0.2932136712241606,0,0,0,0,1,1,0,1
73021.24115811518,31,14,13413.143015224035,1,9,1,766.2460794038536,2,0.1836882364979271,0.4685814254971523,0,0,0,0,0,1,0,0
69325.17849130565,50,35,9927.446751773929,2,9,1,545.6517022898673,1,0.1432011711736013,0.192124636532763,0,0,0,0,0,0,0,0
54741.50066637227,21,24,9611.962894114198,29,11,0,547.6280971596844,3,0.1755882242376821,0.3428967834378194,1,0,0,1,1,0,0,0
58583.64709000618,37,20,25365.81907213178,4,10,0,570.4397525497163,2,0.4329846353396279,0.369337745598423,0,0,0,0,0,0,0,2
40709.530674676,54,17,0.0,10,2,0,846.4039330522828,3,0.0,0.4977218632025012,0,0,1,1,1,1,0,0
71816.13158580322,50,11,28671.954773513207,23,8,0,714.530596922268,1,0.3992411473633473,0.3249053500529811,1,0,0,0,1,0,0,2
24608.54151698305,59,6,38132.73442159828,18,1,1,771.3846790183636,1,1.5495731185564898,0.438888343508147,0,0,1,0,1,1,0,3
22816.63915104925,59,33,0.0,12,3,0,617.5554076861481,0,0.0,0.2884081572255267,0,0,1,0,1,0,0,0
91946.08389362956,69,8,36923.02612216577,23,1,0,701.2225903319061,0,0.4015725799141291,0.3292674266325212,1,1,0,0,1,0,0,2
85513.21188543548,48,31,31385.600617671786,27,8,0,621.9189771802113,3,0.3670263334245938,0.7152560722074427,1,1,0,1,1,0,0,2
42447.22154547372,51,32,24317.68625496339,7,4,0,763.2912510795388,1,0.5728922970591103,0.6879315467360951,0,0,1,0,0,1,0,3
18050.28085085231,50,36,795.5590760035557,4,6,0,699.2387851613222,1,0.0440746092859818,0.2637544770885903,0,0,1,0,0,0,0,0
130090.65746876024,61,23,16958.604497716733,17,7,1,736.6317903692434,0,0.1303598953813354,0.1557173146764943,1,1,0,0,1,1,0,0
12000.0,68,8,11950.57030619062,4,10,1,609.6381526054431,3,0.9958808588492184,0.408363405124409,0,0,1,1,0,0,0,3
65347.45523331278,57,37,11333.332143103522,3,2,1,759.0483395101004,1,0.1734318819706084,0.1837930630771432,0,0,0,0,0,1,0,0
43656.01943531471,28,16,0.0,21,3,1,850.0,5,0.0,0.0111910217043565,1,0,1,1,1,1,0,0
52895.76416666053,42,34,18032.236206415288,7,11,0,615.45144007334,0,0.340901327176227,0.1735317383236351,0,0,0,0,0,0,0,1
100944.42349791156,38,27,5282.526784172427,10,11,0,527.8749412181146,0,0.0523310411920052,0.1358618059126502,1,1,0,0,1,0,0,0
74855.94123605077,57,27,4315.22813169568,0,9,1,620.70460208068,0,0.0576471026940672,0.6040543296358841,0,0,0,0,0,0,0,0
92984.92904995952,63,10,9017.604818148237,11,9,0,589.3200869544705,4,0.0969792084618702,0.2749384074439553,1,1,0,1,1,0,0,0
82859.91206576648,25,13,3187.23330226958,12,11,1,731.8142372036573,2,0.0384653232523328,0.1747413761123339,0,0,0,0,1,1,0,0
91121.82031136069,58,5,1725.5804481513514,8,5,0,641.9311318515396,1,0.0189370717381971,0.5932948554726662,1,1,0,0,0,0,0,0
49290.72229701304,34,39,33157.86030490069,29,3,1,652.2937717592515,0,0.6726998258434939,0.553397800706978,0,0,0,0,1,0,0,3
51932.03259575799,31,25,23677.004089394784,24,9,0,816.1029363576281,2,0.4559229228268029,0.4224168965382197,0,0,0,0,1,1,0,2
38439.639703510926,33,12,3652.562796354567,16,2,0,601.0131883936003,2,0.095020734443069,0.3745351457791617,0,0,1,0,1,0,0,0
53625.4129914805,74,19,12301.472638371695,19,9,0,701.8318768379571,2,0.2293963244688863,0.1848990353673575,0,0,0,0,1,0,0,1
79772.65806983387,69,26,3077.891442828728,19,4,0,659.895653731977,1,0.0385832880250061,0.6924646482860901,1,0,0,0,1,0,0,0
77448.07335673447,24,36,11294.858101322176,9,6,0,705.4923635569846,1,0.1458378189641568,0.227609457641445,1,0,0,0,0,0,0,0
56311.91469516202,39,16,41267.65699338391,11,7,0,666.366342798993,1,0.7328405936253732,0.2566035637628863,0,0,0,0,1,0,0,3
81548.68973576292,21,5,4333.461823934265,18,2,1,641.3804522116234,1,0.053139564080989,0.501640066045867,1,0,0,0,1,0,0,0
49595.6228956369,35,9,15204.34404064826,12,6,0,768.8922317591231,2,0.3065662482482065,0.565702119386035,1,0,0,0,1,1,0,1
87168.97636011847,27,25,11231.53666640359,24,8,1,807.6728998985712,3,0.1288478669292053,0.2153732524251181,1,1,0,1,1,1,0,0
49445.80749364354,62,11,26545.61822284046,7,1,0,727.4549701516621,0,0.5368628720696493,0.798474245986238,1,0,0,0,0,1,0,3
88028.7686598698,28,9,14119.605311372145,6,9,0,704.6909041685614,4,0.1603976237124049,0.283682414456459,1,1,0,1,0,0,0,0
37580.360538634006,24,3,16802.304538413908,6,1,1,736.6163229914217,1,0.4471033352950543,0.0,0,0,1,0,0,1,0,2
68269.10469778861,67,8,17698.581774363047,11,3,0,746.6746199550299,1,0.2592473103713684,0.2992330445158553,1,0,0,0,1,1,0,1
69108.0164845479,53,6,5247.005495912052,22,5,0,583.7190017180403,0,0.0759247011102575,0.5298279290500971,1,0,0,0,1,0,0,0
67864.61092559695,72,8,15862.763634200925,14,10,0,664.1634771799714,1,0.2337413184552401,0.200984600044174,1,0,0,0,1,0,0,1
55359.250461920965,70,13,8294.7506707281,20,5,0,794.8641634279461,1,0.1498349526324181,0.1340182735412974,0,0,0,0,1,1,0,0
64884.17569439136,38,23,16989.860207862705,1,9,0,689.2931812717972,0,0.2618490568160415,0.2668116631631267,0,0,0,0,0,0,0,1
83550.72257448727,35,36,18773.31844987439,5,4,0,630.0608497879705,1,0.2246936695626728,0.4926867685225773,1,0,0,0,0,0,0,1
53924.69616896332,63,11,26936.218600675747,18,5,0,839.3379062960123,2,0.4995154449507877,0.0601249675987309,0,0,0,0,1,1,0,2
36063.38419416445,66,9,45124.48641740583,25,10,0,628.5431995841824,2,1.25125490648511,0.669760591310032,0,0,1,0,1,0,0,3
78710.69802074498,31,19,6862.956593646324,10,1,1,677.0792755697447,0,0.0871921703938837,0.1719359250328254,1,0,0,0,1,0,0,0
65334.39531789657,60,28,24303.00760294881,20,3,0,802.758499473576,0,0.3719787637843442,0.2744832534419279,1,0,0,0,1,1,0,2
60678.22293891409,63,4,0.0,3,6,1,636.6900477947667,2,0.0,0.3986290904536285,0,0,0,0,0,0,0,0
68308.66266006681,71,39,18498.697745169924,17,8,0,651.0203034422544,2,0.270810421764914,0.515579480212592,0,0,0,0,1,0,0,1
36269.90007029264,53,4,20619.177712518074,21,7,0,628.0074632631396,2,0.5684928183578453,0.272455153465629,0,0,1,0,1,0,0,3
119646.59416044064,68,39,23065.155280570423,2,9,0,674.0825030095017,1,0.1927773660622641,0.4837894811087705,1,1,0,0,0,0,0,0
74768.1256522224,55,6,3309.087496458464,22,7,0,666.1913504089874,0,0.0442579972092707,0.4592661570948053,1,0,0,0,1,0,0,0
70730.28435287671,68,21,22556.13753676992,13,4,2,546.0178916855284,2,0.3189035325269766,0.0966089114216408,0,0,0,0,1,0,0,1
86198.9685865925,35,39,26237.85741349549,2,1,0,790.1334098233467,0,0.3043871387757714,0.5120530423611178,1,1,0,0,0,1,0,1
79466.54084537916,46,38,0.0,22,5,0,634.511970287861,0,0.0,0.4511297994204354,0,0,0,0,1,0,0,0
85469.09875868604,48,32,14065.760684759092,20,5,0,793.5851561135274,2,0.1645712999088997,0.2815968167618511,0,1,0,0,1,1,0,0
134185.89730080648,60,36,28082.32467301061,25,4,1,656.3443594868316,1,0.209279255405343,0.0939934352430491,1,1,0,0,1,0,0,1
85483.57742649368,64,29,14152.116639860997,26,6,0,704.0284424270643,0,0.1655536310706022,0.5908499231186366,1,1,0,0,1,0,0,0
72549.26856298177,47,33,43715.70480534904,2,2,0,707.097633097413,1,0.6025657552618656,0.0386665237320607,0,0,0,0,0,0,0,3
86984.94937157072,54,33,46340.69319026031,5,11,1,656.4937624578806,0,0.5327438082685811,0.4418014201182806,0,1,0,0,0,0,0,3
77780.54536368836,31,33,9848.245090448643,5,9,0,803.7091037848818,2,0.12661578861912,0.3602033735690581,1,0,0,0,0,1,0,0
41927.83895261831,68,15,20531.213928422843,11,9,1,738.2911453327847,1,0.4896797555348535,0.3880996176754414,1,0,1,0,1,1,0,2
35948.01218164282,66,13,15176.2944246965,4,5,1,665.0378592911909,2,0.4221733971829021,0.502029388175305,0,0,1,0,0,0,0,2
77664.57885475634,68,16,12033.06891261641,26,2,0,832.328008286689,0,0.1549363827121233,0.3914578033320708,1,0,0,0,1,1,0,0
76687.73355630114,34,8,30663.017860393276,28,7,0,692.8527413069988,0,0.3998425359367503,0.7084579988121401,1,0,0,0,1,0,0,2
59088.83950088717,56,21,18565.843450233577,8,1,1,850.0,2,0.3142022014149529,0.4684871787030957,1,0,0,0,0,1,0,1
92499.4912585521,34,17,29485.432888381634,12,7,0,673.5038978082987,3,0.3187631897992254,0.2069096100817032,1,1,0,1,1,0,0,1
74482.00085912907,21,2,0.0,28,11,0,727.9565511303873,3,0.0,0.3382417696308986,1,0,0,1,1,1,0,0
39123.04714898398,48,21,5310.483873039893,15,1,0,720.6903725518135,3,0.1357379923096763,0.3694608605192072,1,0,1,1,1,1,0,0
61399.30849863309,28,33,17136.680063011216,27,4,1,807.9537357481564,1,0.2791021671423665,0.2321923748139842,1,0,0,0,1,1,0,1
56905.207392834986,32,0,24917.195870397536,19,2,0,605.2557324561325,3,0.4378719806499623,0.335559928028471,0,0,0,1,1,0,1,2
81844.85984169395,37,20,31256.774418929417,27,3,0,655.674597205717,1,0.3819027178907377,0.0395267953011144,0,0,0,0,1,0,0,2
101748.43077353077,46,24,34970.35728379976,21,11,1,740.7296308906207,2,0.3436943156561888,0.3117001684496539,1,1,0,0,1,1,0,1
65285.651389016486,37,21,45058.95724879301,15,6,0,645.4862155295004,1,0.6901816293491656,0.5305375435234749,1,0,0,0,1,0,0,3
16636.731607172056,24,26,17674.37310168446,14,9,1,827.3013764531304,1,1.062370513572815,0.2819548866266237,1,0,1,0,1,1,0,3
53936.607202695406,44,36,26371.75517924481,21,7,0,825.8173420589592,4,0.488939823006274,0.3610873194725042,0,0,0,1,1,1,0,2
109939.86306085788,39,27,46430.754382150015,15,11,0,766.5237560059879,2,0.4223286539519154,0.4274392794799172,0,1,0,0,1,1,0,2
48099.56735796578,24,0,21129.628597305105,7,2,1,773.373670818533,0,0.4392893690717536,0.0,0,0,0,0,0,1,1,2
67523.41979337887,33,19,28072.273425139258,17,1,0,709.9696069313882,1,0.4157412866682433,0.143684264633318,1,0,0,0,1,0,0,2
67697.01110857583,30,26,34088.00047065292,25,7,0,810.4074155903699,0,0.5035377472718979,0.0706178599103768,0,0,0,0,1,1,0,3
76878.20168370022,69,25,8657.68745215763,27,11,0,600.683842995814,0,0.1126156343742005,0.0398727288802014,0,0,0,0,1,0,0,0
17670.720969047376,28,20,9106.439785060898,26,2,1,745.0779426377974,1,0.515340590857161,0.165051190574287,0,0,1,0,1,1,0,3
32973.2698288542,43,18,17438.203725250507,24,10,0,705.2197702383884,1,0.5288587942828378,0.4589545259921774,0,0,1,0,1,0,0,3
67617.25074720316,50,30,18588.418916426348,1,3,1,680.288448383283,2,0.2749064582043099,0.283842121180955,1,0,0,0,0,0,0,1
85089.62548446504,65,12,20064.369078109437,10,10,2,698.0750565071946,2,0.2358027663639514,0.0635854762569196,1,1,0,0,1,0,0,1
71455.72058306738,61,30,15898.86838162559,19,5,1,850.0,1,0.2224995878831441,0.342062303469813,1,0,0,0,1,1,0,1
83637.47266312456,72,3,10148.300362797689,20,10,3,763.062294465703,5,0.1213367649650661,0.47336136914448,0,0,0,1,1,1,0,0
27945.36506392948,61,39,7976.241383181439,27,4,1,795.9789908514184,0,0.2854226940651702,0.3297282490676501,1,0,1,0,1,1,0,1
61008.79231444957,54,26,0.0,15,9,2,819.3411763045442,0,0.0,0.4930187374414846,1,0,0,0,1,1,0,0
76375.593008688,70,32,30960.654391113458,18,8,1,789.2292401513961,1,0.4053736694076021,0.5256769756276689,0,0,0,0,1,1,0,2
67316.98615072509,39,14,30757.30804802863,0,8,0,657.2029636050008,0,0.4569026304766814,0.3448955237697363,0,0,0,0,0,0,0,2
60710.88724459129,54,38,12282.67038446356,10,2,0,604.4484965965943,0,0.2023141308243327,0.2153925468085983,0,0,0,0,1,0,0,1
57877.89834043563,52,22,17552.533785831783,12,9,0,685.6727231306105,1,0.3032683336666517,0.2456197236520645,0,0,0,0,1,0,0,1
70069.37620630919,73,22,6027.814428203476,16,10,0,850.0,1,0.0860263749238389,0.1245772173802548,0,0,0,0,1,1,0,0
84833.68087999814,45,31,14130.718601384042,1,4,0,536.3300615793421,3,0.1665696743887927,0.0,1,0,0,1,0,0,0,0
12000.0,52,39,1053.0690255592235,3,6,0,607.0747893409847,1,0.0877557521299352,0.6776867546484333,1,0,1,0,0,0,0,0
110934.666887188,42,22,34655.864585361946,17,11,0,673.2999311009507,2,0.3123988700538875,0.2531839380654698,0,1,0,0,1,0,0,1
86109.629762133,26,39,40682.1533718288,20,11,0,644.893624625296,1,0.4724460375013586,0.15636015547666,1,1,0,0,1,0,0,2
70489.62317949861,41,30,49066.23898824923,4,8,1,698.8455795423873,2,0.6960774760180557,0.3749065821750445,1,0,0,0,0,0,0,3
95881.1847077568,36,1,0.0,0,1,2,649.7787741670072,0,0.0,0.0,0,1,0,0,0,0,1,0
91680.56041429956,49,25,7992.7422934744445,20,1,1,733.5659537120804,1,0.0871803385292985,0.2296787611893739,0,1,0,0,1,1,0,0
58722.43529907719,32,12,10039.9966539136,21,9,0,784.3548646084262,4,0.1709737786380834,0.2911631377909967,0,0,0,1,1,1,0,0
50552.64729805861,73,14,0.0,11,10,0,621.0494431031975,6,0.0,0.1553554256876902,0,0,0,1,1,0,0,0
101840.2848063274,51,14,44413.53579191411,26,8,1,719.5567679414372,1,0.4361096974186257,0.4422691837455162,1,1,0,0,1,0,0,2
77307.42279845092,37,12,19106.954726540596,21,6,0,588.8349595283763,2,0.2471554998845913,0.302694659725373,1,0,0,0,1,0,0,1
30674.92457786152,22,11,0.0,16,1,0,709.2822717829497,2,0.0,0.5703716158622512,0,0,1,0,1,0,0,0
86375.48310743197,57,36,13964.612531600214,28,10,0,761.0456304123007,1,0.1616733363358596,0.2849678112162246,1,1,0,0,1,1,0,0
73199.88709285275,46,23,8608.793046414114,1,4,1,846.8711198024175,1,0.1176066437847645,0.1930547455202755,1,0,0,0,0,1,0,0
62780.08880718748,57,8,22350.75137495633,5,2,0,702.8401732378644,1,0.3560165619325703,0.0854787298225477,1,0,0,0,0,0,0,2
122040.82193190152,62,19,17355.883755648825,12,4,0,687.2978804954623,2,0.1422137566832626,0.4086850662813003,0,1,0,0,1,0,0,0
60378.44091136849,46,39,48975.36386551283,17,4,0,532.825327126245,1,0.8111399222349147,0.2363294159185851,1,0,0,0,1,0,0,3
70467.21491822532,27,37,26798.735060002226,21,3,0,549.915930316974,2,0.3803007553385102,0.0864024756637185,1,0,0,0,1,0,0,2
55134.871928510256,45,14,18195.8088851316,13,6,0,710.4047643775868,1,0.3300235993787181,0.5134837844607029,1,0,0,0,1,0,0,1
28222.11914037774,54,11,16857.06491964076,20,1,0,717.3165634762908,1,0.5972997575339105,0.160222475011996,1,0,1,0,1,0,0,3
89913.8721124601,38,16,470.4767101594189,0,11,0,606.3057155016214,0,0.0052325264067258,0.42299242496,0,1,0,0,0,0,0,0
56695.78675402487,68,8,26840.25752457512,9,3,0,763.9991562907534,0,0.4734083264603381,0.2687463814860503,1,0,0,0,0,1,0,2
53821.05856675133,67,9,6769.765372069856,21,7,0,850.0,0,0.1257828357960236,0.5988843892475603,1,0,0,0,1,1,0,0
109632.9598556182,66,4,17849.74657325551,21,2,0,691.7677462947223,1,0.162813688481665,0.5361115955251967,0,1,0,0,1,0,0,0
32588.19179813097,56,10,16794.02409141189,6,2,0,686.7589016824131,0,0.5153407772804098,0.2176203169325621,0,0,1,0,0,0,0,3
98394.60840800582,62,29,37118.859980720095,3,1,0,742.5536440895627,1,0.3772448570230799,0.3019998913445481,1,1,0,0,0,1,0,2
89995.60617275737,24,5,17368.709225454197,26,1,1,701.0895534651994,1,0.1929950801388333,0.0489812323824849,1,1,0,0,1,0,0,0
82100.94782793453,62,39,13838.946228657562,0,5,2,776.2000431673653,1,0.168560127438004,0.3736068333664925,1,0,0,0,0,1,0,0
42235.62790196379,42,9,0.0,7,5,0,722.5678173169939,1,0.0,0.4524885502956888,1,0,1,0,0,1,0,0
26945.01812021429,40,14,19186.49730818732,17,7,1,699.8876313854148,1,0.7120610282237484,0.1910920510038568,1,0,1,0,1,0,0,3
67958.69783470512,50,27,13290.863178782223,17,3,0,703.6245458787794,0,0.1955726581328762,0.2288598517597264,1,0,0,0,1,0,0,0
80835.53852568373,32,27,15439.587806716954,6,9,0,726.025887384169,1,0.1909999993605703,0.3031895398439424,1,0,0,0,0,1,0,0
78564.861582299,35,36,14901.011091487551,18,9,0,806.4785155238147,3,0.1896650842549796,0.224524880307526,1,0,0,1,1,1,0,0
36004.01785582586,61,6,18968.51961581086,23,3,0,762.8233162193505,1,0.5268445230687367,0.3026501112081694,0,0,1,0,1,1,0,3
65433.365728782686,34,35,27109.38337479666,21,11,0,770.2583470573156,1,0.4143051954130466,0.1252468605873302,1,0,0,0,1,1,0,2
33773.500733048684,47,27,8185.894710235028,20,7,1,689.8036014529787,2,0.2423762574966003,0.1238019825680634,0,0,1,0,1,0,0,1
48642.91808281111,53,10,8639.378401811842,27,11,0,785.1049341300405,1,0.1776081440489222,0.3411133754161216,1,0,0,0,1,1,0,0
92112.87902324914,29,35,7422.131866060108,28,2,2,662.5847658741618,0,0.0805764833839009,0.1199299697354443,0,1,0,0,1,0,0,0
62271.37121096664,44,18,22227.44436627921,12,4,2,684.0455989344289,2,0.3569448357091055,0.579554211081367,0,0,0,0,1,0,0,2
60261.11221151803,29,26,244.1800835207723,21,8,0,738.0290066931362,0,0.0040520341321231,0.2637628350674647,1,0,0,0,1,1,0,0
89347.35320543502,39,2,12075.04093052738,7,10,0,600.1992411151501,2,0.1351471587833544,0.2238029716552739,0,1,0,0,0,0,0,0
83500.35590760839,59,36,12044.53800631913,28,7,1,580.3884761938634,1,0.14424534932098,0.2994700369089468,0,0,0,0,1,0,0,0
84426.82397477246,72,5,19860.229779084075,27,3,0,636.9282619055051,3,0.2352360167547994,0.0,1,0,0,1,1,0,0,1
78029.18139330282,49,16,34971.365557540936,12,2,2,850.0,3,0.4481831660038727,0.3708054728888429,0,0,0,1,1,1,0,2
39682.90371529596,50,6,0.0,1,4,1,673.6520752610708,1,0.0,0.3544924224252769,0,0,1,0,0,0,0,0
78303.23434703596,53,18,18083.112641876964,28,5,0,783.6087535011452,0,0.2309369822673419,0.7109228005088774,1,0,0,0,1,1,0,1
45950.211904325246,37,22,15501.025385255733,12,6,0,759.6932186794326,0,0.3373439369013364,0.7421395978206695,0,0,0,0,1,1,0,1
23812.592523814037,71,28,0.0,22,9,1,759.6691599826746,0,0.0,0.3963695431130363,0,0,1,0,1,1,0,0
60217.39187795963,62,27,21519.69281557139,22,3,0,644.5534572960678,1,0.357366736493413,0.2795439517278226,0,0,0,0,1,0,0,2
89685.12862616002,45,20,17449.39206571507,15,6,0,646.0444016490321,1,0.1945628258888988,0.3673320026360638,1,1,0,0,1,0,0,0
65889.41192461562,56,24,19751.40131808849,12,10,0,747.322403642298,2,0.2997659372144065,0.3012686281495035,1,0,0,0,1,1,0,1
76788.46306362847,30,16,14705.532721238773,17,6,0,658.606563478441,1,0.1915070589321923,0.8397015383565042,0,0,0,0,1,0,0,0
91480.593472408,48,29,38561.16761212467,18,10,0,670.4757611704978,1,0.4215229279612765,0.251343139189537,1,1,0,0,1,0,0,2
51056.77781261964,53,5,32480.13168364163,3,10,1,774.1316739316003,2,0.6361570995107638,0.1856262283433422,1,0,0,0,0,1,0,3
108491.20104827528,74,0,14686.75190173712,15,5,0,767.664425899606,1,0.1353727469124612,0.2019454505187702,1,1,0,0,1,1,1,0
39940.60635584456,42,20,12597.929046344798,23,2,1,696.9024554818349,2,0.3154165696460771,0.1958343395385812,0,0,1,0,1,0,0,1
85477.60422280346,25,0,34358.603810607725,17,8,0,774.0919138756853,3,0.4019603043745772,0.081854560721306,1,1,0,1,1,1,1,2
12000.0,53,31,36831.11565729963,13,3,0,738.4998896047263,0,3.069259638108303,0.5205596602579424,0,0,1,0,1,1,0,3
43295.1642339805,30,38,2936.4821080469374,11,3,1,780.4557272935431,2,0.0678247134524603,0.3066705839959111,0,0,1,0,1,1,0,0
85315.03219384112,61,36,17348.24048236611,12,4,0,569.2683001993782,1,0.2033433034749353,0.0794320083002226,1,1,0,0,1,0,0,1
48646.33899830509,46,36,28895.94769798437,2,1,0,834.6844569791838,2,0.5940004590888361,0.592971310232288,0,0,0,0,0,1,0,3
98016.54138820418,48,26,14238.261987333406,2,2,0,850.0,1,0.1452638685846031,0.6087409156524686,0,1,0,0,0,1,0,0
57335.85946782355,55,26,433.6502144489023,6,3,1,782.3307952826714,2,0.0075633332869504,0.315519741605114,0,0,0,0,0,1,0,0
78703.2094910549,71,9,42328.86191932847,21,3,0,625.8516508236963,4,0.5378289169279609,0.2879071140685534,1,0,0,1,1,0,0,3
67486.93682539347,32,30,17489.60995975387,1,4,0,678.6804230224334,4,0.2591554867129932,0.4572813878295062,1,0,0,1,0,0,0,1
98192.15330669229,24,22,32871.5413997627,5,4,0,795.8983204221281,2,0.3347674971246642,0.25129286985089,0,1,0,0,0,1,0,1
84288.33149404798,40,26,1579.5541945369296,23,6,0,657.4615362969066,0,0.0187398915904328,0.5099748420215044,1,0,0,0,1,0,0,0
78901.88184557877,28,0,36322.08300311356,3,6,0,679.4612858863316,3,0.4603449519011547,0.2489185250932318,0,0,0,1,0,0,1,2
38207.4668284564,34,0,36632.07927941371,22,1,0,756.880393530914,1,0.9587675478168745,0.0033364469645583,0,0,1,0,1,1,1,3
36451.5443464399,66,19,9974.558185374382,22,5,0,730.513865363364,0,0.2736388365490079,0.1652341663017782,1,0,1,0,1,1,0,1
42644.81620051307,70,35,23306.257175587423,29,10,0,817.443722289285,0,0.5465202866862636,0.5819912477856086,1,0,1,0,1,1,0,3
73519.78520005265,70,6,0.0,12,10,0,743.3674355476442,3,0.0,0.3334374280686105,1,0,0,1,1,1,0,0
38110.692846424616,53,24,30567.80023302205,10,3,1,730.4880075687888,0,0.8020793627710129,0.5651844995167521,1,0,1,0,1,1,0,3
50232.32465091284,45,34,0.0,22,4,0,781.8390552861867,2,0.0,0.2731025993114221,1,0,0,0,1,1,0,0
50962.92433042791,26,9,45180.50836618178,6,6,1,696.5771541099784,0,0.886536810039496,0.4218484529433708,0,0,0,0,0,0,0,3
47705.75642494217,61,36,36735.7825197925,16,4,1,644.983938113134,3,0.7700492618242145,0.4810697157630841,1,0,0,1,1,0,0,3
111195.62532390111,31,31,20369.000232520437,22,5,0,630.8898900036176,0,0.1831816690017047,0.3938302668293802,1,1,0,0,1,0,0,0
77003.58508479028,64,12,7290.073541479815,22,10,0,662.8637457345362,0,0.0946718718804138,0.6394357576390677,0,0,0,0,1,0,0,0
59549.27179738945,41,18,29417.2582470948,11,7,0,850.0,2,0.4939986226394863,0.212496183177351,0,0,0,0,1,1,0,2
74075.23119286292,22,26,27761.091414858416,19,2,0,722.3015019685974,1,0.3747688797970727,0.2100227763032693,1,0,0,0,1,1,0,2
51010.69284876276,22,19,17205.62004505458,28,6,1,644.3002136443771,0,0.3372943805344117,0.2515782981762796,1,0,0,0,1,0,0,1
32204.92085556972,68,5,26221.315561232128,12,7,0,526.476166367026,1,0.8142021425491953,0.4328810051541133,0,0,1,0,1,0,0,3
23706.02129551832,65,22,14584.835562212584,1,2,2,771.3066053010434,2,0.6152375964063562,0.5472591303979311,0,0,1,0,0,1,0,3
64745.09710937385,69,20,38737.80963612339,27,10,0,675.8323174649779,1,0.5983126347109131,0.3491685675802746,1,0,0,0,1,0,0,3
39802.67625941138,65,33,3576.5191331725564,17,10,1,730.9858176793518,0,0.089856247601614,0.0993397027322583,1,0,1,0,1,1,0,0
92230.43741776982,22,16,22442.543769431104,17,11,0,719.9154411408527,1,0.2433312081972968,0.3900067148016271,1,1,0,0,1,0,0,1
18453.87116893721,29,7,0.0,24,1,0,737.0446368338035,0,0.0,0.2864582452569971,0,0,1,0,1,1,0,0
60913.92753688718,71,26,9907.087953444076,5,10,3,583.1172546248064,0,0.162640767949903,0.1945407646140435,1,0,0,0,0,0,0,0
