income,age,employment_years,total_debt,credit_history_years,num_credit_lines,num_delinquencies,payment_history_score,inquiries_last_6mo,debt_to_income,credit_utilization,good_credit,high_income,low_income,recent_inquiries,long_credit_history,strong_payment_history,short_employment,debt_ratio_category
72851.93059674498,44,19,36432.22504074908,20,10,0,764.3277113732358,2,0.5000859241797069,0.3387036608377358,1,0,0,0,1,1,0,3
58855.962499677466,71,21,24034.730870349238,15,11,1,740.8820464326293,1,0.4083652675033723,0.3164838529366827,0,0,0,0,1,1,0,2
88801.34132849725,37,13,0.0,17,11,1,846.0460914342797,0,0.0,0.0,1,1,0,0,1,1,0,0
12000.0,29,17,28110.34803474295,25,11,1,753.9470459077178,2,2.3425290028952457,0.2825599012206348,0,0,1,0,1,1,0,3
44332.37382707764,44,18,46772.46591943153,24,1,0,733.9435939649888,0,1.0550408625053938,0.38179933104961494,1,0,1,0,1,1,0,3
45439.591650963855,74,18,0.0,2,9,0,675.5015707621941,3,0.0,0.38169932374466353,1,0,0,1,0,0,0,0
12000.0,47,28,40790.815134682685,11,8,0,617.0029614522632,3,3.3992345945568903,0.7838545762877013,1,0,1,1,1,0,0,3
40909.0388907799,41,23,0.0,1,2,1,654.4085246517485,1,0.0,0.39057245190691103,1,0,1,0,0,0,0,0
42121.09710385185,57,2,32069.984175801197,11,2,0,644.0129069790459,0,0.761375804071079,0.4534261577428921,0,0,1,0,1,0,0,3
59972.38363702924,56,0,17870.270609816398,19,11,0,495.12745456545554,1,0.2979749932564396,0.5496933701337822,1,0,0,0,1,0,1,1
92824.14729150658,37,16,0.0,6,10,3,619.3094573940663,0,0.0,0.4372902360750025,0,1,0,0,0,0,0,0
58873.48372023244,73,36,24692.0674085968,4,4,1,828.1767809092778,1,0.41940897409662087,0.3245111679873958,0,0,0,0,0,1,0,2
39229.65699322116,53,1,35262.59623728088,14,1,0,729.4880170367195,0,0.8988759764933509,0.32538627690290745,0,0,1,0,1,1,1,3
63576.136469661775,24,2,23458.305057323596,15,4,0,669.8780915723922,1,0.3689797203785383,0.27688219319746943,0,0,0,0,1,0,0,2
91229.34053603373,43,27,26772.414555894196,21,1,0,731.8783857712017,3,0.293462765362418,0.41995798524458444,1,1,0,1,1,1,0,1
40601.02959712737,70,18,11824.858314914076,0,8,1,543.7276379416501,0,0.29124528201005806,0.3093422702236218,0,0,1,0,0,0,0,1
42235.62790196379,42,9,0.0,7,5,0,722.5678173169939,1,0.0,0.45248855029568885,1,0,1,0,0,1,0,0
78963.72398185558,51,8,28377.960335055963,23,1,1,802.1993810517987,2,0.35937971139224256,0.15836428414065415,1,0,0,0,1,1,0,2
59461.59710672998,54,26,44246.308791694435,20,11,0,690.3107242328496,2,0.7441157140847559,0.3664327225135559,0,0,0,0,1,0,0,3
81187.11726773686,59,20,34943.71281341188,26,10,0,558.2408379001146,0,0.43040957715218997,0.6193721178533265,0,0,0,0,1,0,0,2
64658.83020511758,68,25,0.0,24,10,1,666.8847572178643,1,0.0,0.2995677704779335,1,0,0,0,1,0,0,0
82541.59120223917,29,11,0.0,25,11,0,802.3409595986495,2,0.0,0.6717402928540199,1,0,0,0,1,1,0,0
39123.04714898398,48,21,5310.483873039893,15,1,0,720.6903725518135,3,0.13573799230967637,0.3694608605192072,1,0,1,1,1,1,0,0
64697.88373029332,49,34,0.0,28,9,1,586.5351924165147,1,0.0,0.32982852541372,0,0,0,0,1,0,0,0
59732.74964092108,29,12,18662.848793340585,12,9,0,850.0,1,0.3124391377515834,0.36099133041469594,1,0,0,0,1,1,0,1
34602.72689739673,57,15,23901.237077707843,27,9,2,599.6953187003894,2,0.6907327607034927,0.2839438160505185,1,0,1,0,1,0,0,3
25913.051303282788,27,6,0.0,11,3,0,680.5660334709428,1,0.0,0.0,0,0,1,0,1,0,0,0
82143.72588186654,45,25,29656.926889132923,13,5,0,617.0091199478237,0,0.3610370307743707,0.49843147448016717,0,0,0,0,1,0,0,2
56226.19044455055,38,1,27016.55916030021,20,11,1,617.119838806912,2,0.4804977706420204,0.7346883695104804,1,0,0,0,1,0,1,2
39442.99295881676,29,9,9777.613127344453,11,1,2,663.8279107411875,1,0.24789227170345468,0.4264772686058805,1,0,1,0,1,0,0,1
62595.526576916694,65,28,15412.170210240238,4,8,0,750.8920127876862,1,0.2462183969536854,0.43743777304416276,0,0,0,0,0,1,0,1
93200.47143373257,34,0,0.0,26,9,1,803.2425156175682,1,0.0,0.3071333165995607,0,1,0,0,1,1,1,0
12000.0,34,39,13016.067655693889,13,9,1,669.1065462374032,2,1.0846723046411575,0.5484020377895157,0,0,1,0,1,0,0,3
27584.03275241684,67,16,18110.774611954886,27,7,1,619.1885156652061,1,0.6565673255433642,0.3329311086772405,0,0,1,0,1,0,0,3
41927.83895261831,68,15,20531.213928422843,11,9,1,738.2911453327847,1,0.48967975553485354,0.38809961767544143,1,0,1,0,1,1,0,2
101529.47166800822,22,21,23683.15368030261,29,11,0,740.637086314335,1,0.23326383257212532,0.058261035856439825,1,1,0,0,1,1,0,1
72064.67457298242,36,25,21663.626148458585,18,9,0,719.2301068442761,0,0.3006136678868795,0.24471846335599923,1,0,0,0,1,0,0,1
84182.93101153067,59,18,14034.844541014942,23,2,1,722.0591850325386,1,0.16671841158741035,0.40612356667262284,0,0,0,0,1,1,0,0
36495.977021844235,63,35,22292.924138314753,22,3,0,690.9946842925054,1,0.6108323699615327,0.5032981122251184,0,0,1,0,1,0,0,3
37011.603118236846,74,38,33030.47989965372,6,4,0,707.8520683644705,2,0.8924358070666359,0.5082891535833108,0,0,1,0,0,0,0,3
76195.34291806776,50,8,16567.528900355333,24,4,0,685.4679097101143,1,0.21743492798726904,0.055747435242805066,1,0,0,0,1,0,0,1
66456.85827338617,21,28,22763.92336247515,28,4,0,785.6194981629698,1,0.3425368570513868,0.07399964045534535,0,0,0,0,1,1,0,1
78718.47047160317,68,12,15207.434060038224,19,3,1,850.0,1,0.19318762126512787,0.44514467818993847,1,0,0,0,1,1,0,0
60308.225226788694,29,39,8298.61625280643,28,8,0,714.3722521365754,0,0.13760339027718918,0.20557449015913015,0,0,0,0,1,0,0,0
71953.59316136567,27,10,25843.195003764064,25,2,1,699.4742201622911,0,0.3591647597890935,0.5010266690875196,1,0,0,0,1,0,0,2
68952.97712262772,57,11,9671.610837446922,19,9,0,720.4689092552054,3,0.14026386156244833,0.046569722365236765,1,0,0,1,1,1,0,0
84444.18472712314,53,28,23792.203514882858,14,8,0,647.3662559213367,0,0.28175064501796176,0.3222862101279795,0,0,0,0,1,0,0,1
85175.20704861177,24,31,18423.830572650684,25,11,0,761.1982696883856,3,0.2163050870206363,0.3338373728962391,1,1,0,1,1,1,0,1
24503.20014020575,30,5,13440.979852197852,5,1,0,735.2941127264903,1,0.5485397733883501,0.42648407746058414,0,0,1,0,0,1,0,3
12000.0,52,22,13077.85751780009,16,4,0,666.3623833565847,1,1.0898214598166742,0.1543912006936565,0,0,1,0,1,0,0,3
90043.63494128769,34,13,10378.185113764697,24,10,0,772.1653455233983,1,0.11525728743105183,0.0,1,1,0,0,1,1,0,0
94693.12733154841,57,24,0.0,28,6,0,701.519181467631,3,0.0,0.3708290970782227,1,1,0,1,1,0,0,0
39484.42451216656,43,22,23743.42642742538,8,7,0,622.39546892205,2,0.6013365199259567,0.43475744905818614,1,0,1,0,0,0,0,3
18504.114836359287,52,39,21473.202379174807,2,1,0,728.1283556338368,1,1.1604555294361594,0.5213418932739469,0,0,1,0,0,1,0,3
67475.87052518003,46,37,30745.053786727403,10,9,0,718.9594002719462,1,0.4556451594834074,0.27546070239085296,1,0,0,0,1,0,0,2
88270.95565876324,40,26,10028.146465398077,25,3,0,776.83345168885,1,0.11360641097129118,0.4796226953827805,1,1,0,0,1,1,0,0
109939.86306085787,39,27,46430.754382150015,15,11,0,766.5237560059879,2,0.42232865395191543,0.4274392794799172,0,1,0,0,1,1,0,2
77907.43930253628,58,35,12303.960782255504,1,5,1,691.261893549699,1,0.15793049922326158,0.5780329139885805,1,0,0,0,0,0,0,0
55707.082585357624,48,7,4873.355367079561,3,3,0,662.2330450869175,1,0.08748179119975136,0.33003017511204075,1,0,0,0,0,0,0,0
42671.73446037843,53,29,3094.726202360027,10,7,0,700.139500004624,1,0.0725240312233744,0.028618125497065883,0,0,1,0,1,0,0,0
65286.28229176636,52,30,0.0,10,6,0,729.0647103734925,0,0.0,0.3278212587485355,0,0,0,0,1,1,0,0
57518.38240286859,32,5,40989.41838589692,4,6,0,738.700350221204,1,0.7126316261608335,0.3559211347232881,1,0,0,0,0,1,0,3
39623.3023567796,70,35,38566.010861529925,14,11,0,724.1129766508894,2,0.9733164215912768,0.43327496363172896,0,0,1,0,1,1,0,3
116218.89127158216,51,27,27011.177443271372,14,5,0,692.7390445222585,1,0.23241640965367,0.06411717405868905,1,1,0,0,1,0,0,1
109629.21005180327,59,13,4558.667883363303,5,5,1,779.7453616018579,1,0.04158260267687041,0.2838319333345826,1,1,0,0,0,1,0,0
93401.2170888857,68,19,45169.0152233868,6,7,0,646.0558484725378,2,0.4836019982523514,0.4962586428816307,1,1,0,0,0,0,0,2
41978.74005477181,70,19,12724.21257717516,19,2,1,850.0,1,0.3031108737559352,0.32126461851019605,0,0,1,0,1,1,0,1
86375.48310743197,57,36,13964.612531600214,28,10,0,761.0456304123007,1,0.16167333633585967,0.28496781121622466,1,1,0,0,1,1,0,0
80990.66023744755,63,38,39558.88620654114,29,3,0,609.8011677463992,0,0.48843763083993663,0.68313875160103,0,0,0,0,1,0,0,2
76063.64060510132,46,32,27883.658767213085,16,3,0,714.8183464749133,1,0.3665832787570127,0.14739924637032067,1,0,0,0,1,0,0,2
96241.63167609443,60,26,51016.5470813189,1,1,1,761.8146814425705,1,0.5300881353821744,0.5619678477971766,1,1,0,0,0,1,0,3
80884.27857153193,38,4,21730.833904785293,26,4,0,672.0504715584232,0,0.2686657319390828,0.5238249524573543,0,0,0,0,1,0,0,1
83500.35590760839,59,36,12044.53800631913,28,7,1,580.3884761938634,1,0.14424534932098002,0.2994700369089468,0,0,0,0,1,0,0,0
80922.65708430525,25,5,8822.926748103064,8,8,0,616.8748846720883,2,0.10902912813294473,0.3340797004451812,1,0,0,0,0,0,0,0
73519.78520005265,70,6,0.0,12,10,0,743.3674355476442,3,0.0,0.33343742806861054,1,0,0,1,1,1,0,0
20409.721757145417,34,2,13821.063407906933,0,9,0,559.6306821945302,2,0.6771803933617173,0.3727505961418367,0,0,1,0,0,0,0,3
67090.52693526393,56,37,35168.900082410706,24,4,0,584.0524342523182,0,0.5242006835979303,0.2329825556611982,0,0,0,0,1,0,0,3
51095.20102877187,21,19,26982.51258984104,23,10,0,742.946779754714,0,0.5280831085222094,0.26293331924283947,1,0,0,0,1,1,0,3
33003.976058999484,29,9,18304.62009840609,0,3,0,682.1960626522537,4,0.5546186333938636,0.27605958443839385,1,0,1,1,0,0,0,3
107045.41548252059,74,3,3075.983342755062,21,3,1,644.3375688316163,1,0.02873531135256641,0.28180641389220107,0,1,0,0,1,0,0,0
108224.8835221426,66,16,21403.095270191057,12,4,1,660.4214282141974,0,0.19776501090723766,0.2840638785006275,1,1,0,0,1,0,0,0
98980.51500739029,33,28,33192.205577930596,16,6,1,582.3348949724544,0,0.33534080495996943,0.0,1,1,0,0,1,0,0,1
71380.33542139687,28,39,24460.788847049767,6,3,1,738.7562744363956,1,0.34268245872822606,0.3575768358273013,1,0,0,0,0,1,0,1
98765.62802381642,65,22,20501.027544500386,24,10,0,635.4765155986044,1,0.20757249211797402,0.24505579957229218,1,1,0,0,1,0,0,1
65301.32951504564,74,24,6045.63520078191,12,3,0,657.1398252332904,1,0.09258058366773338,0.003974004409354026,1,0,0,0,1,0,0,0
70069.93192244449,30,33,31007.72721168019,25,5,1,727.7428109269742,0,0.44252543653104265,0.27699081731603137,1,0,0,0,1,1,0,2
37663.215738450424,56,36,0.0,4,7,0,679.4697971636626,1,0.0,0.27142765395866975,0,0,1,0,0,0,0,0
74924.782612471,36,11,23742.685632977176,17,5,1,643.6277352292531,3,0.31688694721718524,0.5695440148748449,1,0,0,1,1,0,0,1
66509.64821061042,61,39,56554.82971416898,9,5,0,540.8449260220857,0,0.8503251969561113,0.24293860748270513,1,0,0,0,0,0,0,3
32433.697079138386,43,20,0.0,28,11,0,729.3940676694252,2,0.0,0.46020223237722924,0,0,1,0,1,1,0,0
63720.07220458508,27,37,14379.45817947951,16,5,1,706.3194374086721,0,0.22566606850839088,0.588906160609429,1,0,0,0,1,0,0,1
63006.76090357979,38,4,17881.335148129103,21,2,0,658.6090033853302,2,0.2838002603481424,0.2269476323761136,1,0,0,0,1,0,0,1
109939.029166116,50,3,11061.257789151343,2,9,0,617.0080715626523,2,0.10061265660658118,0.3314505022248839,1,1,0,0,0,0,0,0
87355.33321283523,64,35,33545.61363838469,20,8,0,701.020998292282,2,0.3840133441727378,0.6511645194837463,1,1,0,0,1,0,0,2
65286.13597728665,22,26,25086.765215329513,3,3,0,738.4377408420614,1,0.3842586919841192,0.3812157079268644,0,0,0,0,0,1,0,2
71219.68274502708,72,7,20284.505588209788,10,10,0,707.8207105059444,3,0.2848160060025844,0.4072749715724069,0,0,0,1,1,0,0,1
66105.30945260495,56,35,29959.088417539202,6,5,1,831.0452416393722,2,0.4532024532616212,0.26669429368570097,0,0,0,0,0,1,0,2
59927.15038011131,68,4,18251.260636076135,0,2,0,756.3819602084022,2,0.30455745885313085,0.46366914947780324,1,0,0,0,0,1,0,1
37939.32006529283,71,27,65697.96733235271,17,2,0,691.4173528260767,1,1.7316590602912174,0.33286432953659484,0,0,1,0,1,0,0,3
61223.70305982677,29,8,20270.204004851115,7,8,0,759.0623004877251,1,0.33108425318611345,0.01022147118162492,1,0,0,0,0,1,0,1
46347.54358368716,26,2,20929.231477345566,15,3,0,703.8929822712863,0,0.45157153667820227,0.2760581438830929,1,0,0,0,1,0,0,2
33742.11152692134,62,32,0.0,22,6,0,703.6154203618123,4,0.0,0.12702781776043906,1,0,1,1,1,0,0,0
77780.54536368836,31,33,9848.245090448643,5,9,0,803.7091037848818,2,0.12661578861912004,0.3602033735690581,1,0,0,0,0,1,0,0
74781.61649833087,28,4,35210.665226997146,21,10,0,628.1553697487585,2,0.47084653790257464,0.17496896252940186,1,0,0,0,1,0,0,2
20332.312215798054,46,3,0.0,8,6,0,701.8647718443967,0,0.0,0.4260631238246464,1,0,1,0,0,0,0,0
61932.88406262182,70,24,0.0,9,10,1,795.1768002119684,1,0.0,0.34805741576808336,0,0,0,0,0,1,0,0
89892.53464749809,63,1,18484.732067813624,17,4,0,724.7192446539913,1,0.2056314480429226,0.1153583793558044,0,1,0,0,1,1,1,1
91480.59347240801,48,29,38561.16761212467,18,10,0,670.4757611704978,1,0.42152292796127655,0.251343139189537,1,1,0,0,1,0,0,2
90645.92107213096,31,36,18635.718430441884,19,3,0,563.5072187700664,2,0.20558805305329314,0.4517012862935952,1,1,0,0,1,0,0,1
65972.8301725365,39,30,12958.130960604845,5,1,0,518.3722446245033,0,0.19641617506352063,0.5466387464465139,1,0,0,0,0,0,0,0
43873.866800771226,58,9,0.0,17,8,1,850.0,0,0.0,0.177564178370692,0,0,1,0,1,1,0,0
37907.52931604849,29,7,24783.8118405329,7,9,0,724.680945700065,2,0.6537965488043679,0.14246071091061158,0,0,1,0,0,1,0,3
73615.12261875893,49,27,27919.126633245673,8,11,0,653.2741488730991,1,0.37925803340482644,0.6911772892541896,1,0,0,0,0,0,0,2
74482.00085912907,21,2,0.0,28,11,0,727.9565511303873,3,0.0,0.33824176963089864,1,0,0,1,1,1,0,0
97183.27779012664,38,21,35017.98673045828,3,2,1,624.186068935732,2,0.36032934396472827,0.3564644083579552,1,1,0,0,0,0,0,2
92499.4912585521,34,17,29485.432888381634,12,7,0,673.5038978082987,3,0.3187631897992254,0.2069096100817032,1,1,0,1,1,0,0,1
61694.283586720696,57,29,34984.73913821018,13,8,0,624.7247685605628,2,0.5670661381298611,0.37873964113726966,0,0,0,0,1,0,0,3
33894.85302847826,70,8,26752.876377500128,7,7,0,586.9381132348396,2,0.7892902310277763,0.6487172217772317,0,0,1,0,0,0,0,3
57022.335074727554,28,30,27805.240632169778,23,1,0,531.6012043329663,2,0.48762016840824063,0.3857857483942479,0,0,0,0,1,0,0,2
70430.77987026311,64,27,25810.813480526085,14,1,0,572.1874086216933,0,0.36647064718111666,0.531693384845082,1,0,0,0,1,0,0,2
59947.918865264895,56,9,31027.084822517936,21,8,0,781.7030211149968,2,0.5175673386135793,0.34521709417653873,1,0,0,0,1,1,0,3
50552.647298058604,73,14,0.0,11,10,0,621.0494431031975,6,0.0,0.15535542568769023,0,0,0,1,1,0,0,0
71322.12037424748,70,2,0.0,26,2,0,742.7913689442304,4,0.0,0.21701739952726118,1,0,0,1,1,1,0,0
52401.056464734735,26,17,6959.881497153425,21,1,0,776.531791187617,1,0.1328194881306895,0.1387956084451308,1,0,0,0,1,1,0,0
49298.34790686565,61,10,16052.697424911701,9,5,0,701.3263748165966,0,0.3256234358043484,0.37920158504560336,0,0,0,0,0,0,0,1
72786.32085758599,52,4,23822.05384962269,28,4,1,676.1146230143144,2,0.32728751184213606,0.5602999828570002,1,0,0,0,1,0,0,1
54950.18549676988,27,22,22870.22479843275,25,11,2,710.6418336422131,0,0.41619922829518247,0.3689819695871483,1,0,0,0,1,0,0,2
71102.6097244588,34,22,34756.58717184047,17,11,0,666.6703706780709,1,0.4888229462537497,0.28459927264655194,1,0,0,0,1,0,0,2
71830.10057130306,71,3,35227.429478705264,0,7,1,796.3127409645305,0,0.49042712175707326,0.19786484458827286,0,0,0,0,0,1,0,2
36514.274972710635,50,7,4914.2233755931065,17,11,0,850.0,0,0.13458362186475858,0.4039802553121314,1,0,1,0,1,1,0,0
52968.9719033647,39,3,21578.64165075707,20,3,0,815.9849464296765,3,0.40738267848816506,0.1171362304971478,1,0,0,1,1,1,0,2
100944.42349791156,38,27,5282.526784172427,10,11,0,527.8749412181146,0,0.0523310411920052,0.13586180591265026,1,1,0,0,1,0,0,0
35948.01218164282,66,13,15176.2944246965,4,5,1,665.0378592911909,2,0.42217339718290214,0.502029388175305,0,0,1,0,0,0,0,2
12083.638775736727,36,2,22826.870535727423,16,6,1,700.3327311024925,3,1.889072568236855,0.2900076887786925,0,0,1,1,1,0,0,3
18453.871168937214,29,7,0.0,24,1,0,737.0446368338035,0,0.0,0.2864582452569971,0,0,1,0,1,1,0,0
65727.74866441674,51,39,54168.66059459527,9,2,0,561.8148369838361,0,0.8241368629733814,0.30956811706370513,0,0,0,0,0,0,0,3
65772.93195081747,74,10,26496.13016096213,13,3,3,560.5245071704828,2,0.4028424668794595,0.47065679201426874,1,0,0,0,1,0,0,2
62059.728614371976,30,27,9064.450868798911,0,6,0,804.5431799700314,0,0.14606011130219057,0.36979048114438623,1,0,0,0,0,1,0,0
95354.74572321255,34,18,46910.54632845342,21,3,0,655.2704545112176,0,0.49195817127572516,0.20624534050013563,1,1,0,0,1,0,0,2
12000.0,46,7,12788.532442707085,25,2,1,581.0074929237414,2,1.065711036892257,0.21272340094926975,0,0,1,0,1,0,0,3
74898.34686077059,31,12,19987.790787420865,23,7,0,611.7087353821631,3,0.2668655801519412,0.30488005404753393,0,0,0,1,1,0,0,1
104035.95504508933,56,0,10693.262844035591,12,10,0,731.2379714649771,0,0.10278430028734889,0.3943995536848555,1,1,0,0,1,1,1,0
36805.48087770715,34,29,42779.87756165009,1,1,0,634.1961850829202,4,1.1623235600098245,0.33360821017037373,0,0,1,1,0,0,0,3
55504.837205252625,27,13,16425.229405411796,14,7,0,719.330051374724,2,0.29592428754763406,0.31759176648884474,1,0,0,0,1,0,0,1
46177.70206928448,35,19,20242.261511092638,28,11,0,621.7018109802797,1,0.43835575622020745,0.34833104063082543,0,0,0,0,1,0,0,2
42641.34884806178,71,6,36056.73229538169,2,5,0,560.4639898092784,2,0.8455814196651664,0.3334796070830471,0,0,1,0,0,0,0,3
56843.449874424,71,32,26777.091861916146,6,3,0,813.9504130577059,2,0.47106732475018487,0.1995310775384911,0,0,0,0,0,1,0,2
100687.13209211262,48,8,17184.77902298892,25,1,0,731.8551929031181,1,0.17067502734378806,0.5392691642209796,1,1,0,0,1,1,0,0
110934.66688718801,42,22,34655.864585361946,17,11,0,673.2999311009507,2,0.3123988700538875,0.2531839380654698,0,1,0,0,1,0,0,1
56601.51937399631,65,34,56077.24844141928,5,5,1,658.2910622654713,1,0.9907375113181522,0.3632596991231307,0,0,0,0,0,0,0,3
112626.50535161176,31,28,22761.15673199132,0,2,0,817.1920295260188,0,0.20209413992676628,0.0,0,1,0,0,0,1,0,1
65889.41192461562,56,24,19751.401318088494,12,10,0,747.322403642298,2,0.29976593721440653,0.3012686281495035,1,0,0,0,1,1,0,1
108842.27566752702,57,35,20559.406254286223,17,9,0,791.7450425308607,1,0.18889173465177833,0.14207395058565456,1,1,0,0,1,1,0,0
62667.53375866271,59,7,37656.442512472764,25,8,1,653.304585800864,1,0.6008923640986177,0.16377608145412786,0,0,0,0,1,0,0,3
68276.44565115361,32,38,9012.033974506165,26,1,0,704.0533232143663,0,0.13199330879863833,0.7759934704540209,1,0,0,0,1,0,0,0
74136.86181607086,59,22,13825.236604325084,13,1,1,732.1759132797225,0,0.1864826250485848,0.38491466211355474,1,0,0,0,1,1,0,0
144471.3419841884,54,16,0.0,12,3,2,655.9944712548927,0,0.0,0.5606839920487963,1,1,0,0,1,0,0,0
86282.13937111973,68,10,241.9820604003944,27,2,1,692.3574312797089,3,0.002804544047749822,0.49395464499774167,1,1,0,1,1,0,0,0
47318.38675121341,30,29,10232.999959530443,23,6,0,653.31117280934,0,0.2162584285329219,0.5169837187596517,1,0,0,0,1,0,0,1
89224.94675689645,54,39,17160.94508909366,6,5,0,731.9247358001774,2,0.19233348646147824,0.3041671009132424,0,1,0,0,0,1,0,0
55954.18657289146,65,27,44536.24988655179,20,9,0,594.2884668919536,1,0.7959413336933147,0.6291523621440754,1,0,0,0,1,0,0,3
52756.245427469774,36,1,26039.892073878364,21,2,0,745.7576015397647,2,0.4935888038067165,0.49240371374376873,1,0,0,0,1,1,1,2
87715.03399730279,61,18,4318.822347153093,7,9,0,724.8570561394329,2,0.04923696828625632,0.34744029132441456,1,1,0,0,0,1,0,0
65777.13969427883,26,29,7080.292719538271,29,11,0,683.7353177194143,1,0.10764062944126622,0.3873921324023697,1,0,0,0,1,0,0,0
71964.39786279516,59,15,38621.23024845982,8,2,0,735.9613716521667,2,0.5366713457686915,0.31538816503675027,1,0,0,0,0,1,0,3
65349.63054663231,53,30,34899.155229437885,16,8,0,670.8047629013619,0,0.5340375291721731,0.3494030532759478,0,0,0,0,1,0,0,3
73414.57816513587,31,28,18422.248653363047,14,6,0,646.389540693817,6,0.25093447532892943,0.3321518676843862,1,0,0,1,1,0,0,1
75624.14743590372,24,2,11362.103016917517,20,2,0,743.4980923830942,0,0.1502443783124646,0.4086760536225683,1,0,0,0,1,1,0,0
16575.82668236462,61,22,34873.99253556965,27,4,0,746.9611204123498,2,2.103906683138334,0.6531952842538835,1,0,1,0,1,1,0,3
81664.31671523834,34,6,3100.0930991297028,11,9,1,659.4183808952773,2,0.03796141599934839,0.12306145894742762,1,0,0,0,1,0,0,0
40449.514504242485,47,19,23880.455970862844,11,10,1,652.5558166205553,1,0.5903768256194566,0.5456238574315853,0,0,1,0,1,0,0,3
28942.521611014716,24,15,52089.884863399966,22,5,0,685.3621212991635,0,1.7997700947928466,0.2737177929319718,0,0,1,0,1,0,0,3
63539.718903532936,73,32,21080.33523377186,28,2,1,655.8395477748786,0,0.33176626522028496,0.568539366687665,0,0,0,0,1,0,0,1
67099.52508286135,50,34,6365.857811075935,27,3,0,822.0095287905815,2,0.09487187581752216,0.27997983465745135,0,0,0,0,1,1,0,0
47662.34588569298,71,18,24155.530540073065,22,10,0,725.3180571355365,1,0.5068053217104436,0.4142956617772455,1,0,0,0,1,1,0,3
85775.79644169936,29,21,10949.869214769788,21,7,0,701.1680186837772,0,0.12765686439545057,0.3114080352168347,0,1,0,0,1,0,0,0
31445.62084072733,32,25,0.0,23,5,0,625.3820021048776,1,0.0,0.02849341779191339,1,0,1,0,1,0,0,0
54826.406280686024,53,26,28515.5404030816,28,1,0,759.1191557629312,1,0.5201059550957093,0.6530158377329175,0,0,0,0,1,1,0,3
50378.146626674985,53,25,34767.51600824583,0,9,0,651.0716080044468,1,0.6901309066784247,0.17030434956604593,0,0,0,0,0,0,0,3
63835.318241516514,63,31,13336.399918911411,17,6,1,647.7802151135168,4,0.2089188287344956,0.3550989150081368,1,0,0,1,1,0,0,1
71971.60711618097,71,39,12341.4648885559,1,6,0,761.8091730461268,0,0.1714768557083011,0.1505640784884867,1,0,0,0,0,1,0,0
39802.67625941138,65,33,3576.5191331725564,17,10,1,730.9858176793518,0,0.08985624760161409,0.09933970273225834,1,0,1,0,1,1,0,0
83107.06693640571,28,5,15750.965992986501,11,7,1,499.7241912691554,0,0.18952619282111455,0.30311082885595625,1,0,0,0,1,0,0,0
66575.0592083675,37,19,9564.474256152136,9,11,0,687.3783388988553,0,0.14366452497198864,0.23316797282735116,1,0,0,0,0,0,0,0
17701.343667202236,70,18,2834.5096994511678,26,7,1,710.0415696438096,1,0.16012963494421395,0.12961329616484318,0,0,1,0,1,0,0,0
16035.213990074226,50,20,46382.53245599409,21,4,1,672.8323075375072,1,2.8925421565751983,0.3336221293491067,0,0,1,0,1,0,0,3
64692.01767676722,67,21,24997.39225124261,17,11,1,712.8290932551844,1,0.38640613091002574,0.07325678984239054,0,0,0,0,1,0,0,2
59475.81705534115,51,28,26585.926620440285,26,8,0,555.2249597672792,1,0.44700397466927727,0.36258528371461385,0,0,0,0,1,0,0,2
62414.497160634164,23,16,31250.993533986406,2,9,0,473.518352052742,1,0.5007008780917795,0.31708117258045365,1,0,0,0,0,0,0,3
64300.43858674455,46,10,29565.54325139708,19,3,1,621.9625409303783,2,0.4598031351141044,0.0,1,0,0,0,1,0,0,2
70638.99598775452,65,18,11803.350708049278,4,8,0,722.579769741372,0,0.16709397611052434,0.24584021745102808,1,0,0,0,0,1,0,0
88691.2402462075,56,34,22088.289344572007,6,7,1,442.0035017183288,0,0.2490470229444843,0.4243138018408156,0,1,0,0,0,0,0,1
37222.37747706105,28,12,13964.542736090096,5,2,0,632.5163146208395,2,0.37516525495170194,0.14856174070782643,1,0,1,0,0,0,0,2
35700.71017748013,32,0,24576.9543716499,16,3,0,546.179122464049,1,0.688416399827053,0.43212259499844574,1,0,1,0,1,0,1,3
37666.903552815435,67,39,23125.363289372464,18,11,0,680.5900661974922,1,0.6139438368472936,0.41788225778444404,1,0,1,0,1,0,0,3
72222.91667921767,73,7,12260.09608703697,22,7,0,850.0,3,0.16975354431462397,0.15681014314860317,0,0,0,1,1,1,0,0
96123.68446616114,61,24,0.0,13,9,0,682.6259204268719,1,0.0,0.33778918540492275,0,1,0,0,1,0,0,0
54216.514044012234,26,32,20193.555854482616,28,2,0,691.3997723735306,5,0.3724613470738779,0.48849839500257813,1,0,0,1,1,0,0,2
12000.0,54,10,14935.957682890516,11,3,0,767.1384752630586,0,1.2446631402408763,0.18224399851710724,0,0,1,0,1,1,0,3
22400.178434740614,65,13,0.0,4,11,0,701.7045246248459,1,0.0,0.30295409963536807,0,0,1,0,0,0,0,0
44174.08193009971,55,11,25614.926533330763,1,5,0,682.8006583848529,1,0.5798632459156338,0.5470430412366054,1,0,1,0,0,0,0,3
51056.777812619635,53,5,32480.13168364163,3,10,1,774.1316739316003,2,0.6361570995107638,0.1856262283433422,1,0,0,0,0,1,0,3
54790.28431863184,46,6,55925.34712813426,13,9,0,737.7509720409445,4,1.0207164978904193,0.4226484914443813,1,0,0,1,1,1,0,3
